time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-19_20:29:24,lz4,104857600,4194304,2,False,28.74,2.02,95.316,-11.117,2259784252,1090.114,437231.2,1086.6,1090.9,1088.8,1094.4,1091.8,1097.4,1086.4,1089.8,1082.1,1092.9,437260.0,437440.0,437252.0,437012.0,437148.0,436696.0,437524.0,437404.0,437148.0,437428.0
23-06-19_20:31:28,lz4,209715200,4194304,1,False,28.83,2.10,99.396,-15.006,2257779779,1112.889,452531.6,1107.7,1111.3,1121.4,1114.8,1118.2,1110.5,1106.5,1114.2,1113.0,1111.4,453744.0,454296.0,453648.0,439716.0,453848.0,454116.0,453660.0,453968.0,454316.0,454004.0
23-06-19_20:33:31,lz4,52428800,4194304,1,False,28.95,1.84,84.451,0.558,2263864935,1029.477,391292.0,1013.7,1031.8,1032.6,1029.6,1026.5,1033.6,1032.3,1031.7,1031.4,1031.6,391744.0,386948.0,391748.0,391556.0,392292.0,391932.0,391820.0,391748.0,391948.0,391184.0
23-06-19_20:35:34,lz4,104857600,2097152,1,True,31.35,2.00,96.208,-4.172,2260127690,1095.092,409901.6,1104.9,1107.3,1070.5,1066.8,1096.7,1101.5,1095.2,1101.2,1099.7,1107.0,409792.0,410076.0,409800.0,409984.0,409416.0,409864.0,409800.0,409908.0,410144.0,410232.0
23-06-19_20:37:37,lz4,104857600,2097152,2,False,27.61,2.00,92.046,-11.220,2260127690,1071.866,437633.6,1066.2,1061.5,1073.5,1071.5,1075.9,1069.2,1077.2,1084.1,1075.8,1063.6,439252.0,437152.0,436664.0,437160.0,439324.0,437992.0,437724.0,436484.0,437340.0,437244.0
23-06-19_20:39:42,lz4,104857600,2097152,2,False,27.61,2.00,92.009,-11.173,2260127690,1071.661,437449.2,1073.4,1069.8,1069.1,1070.1,1070.6,1066.7,1075.7,1079.6,1067.8,1073.8,437800.0,437464.0,437800.0,437140.0,437168.0,437248.0,437540.0,437632.0,436676.0,438024.0
23-06-19_20:41:47,lz4,104857600,2097152,2,False,29.12,2.00,96.527,-11.154,2260127690,1096.872,437374.4,1101.3,1092.4,1101.4,1097.5,1100.4,1092.6,1096.1,1093.5,1087.7,1105.8,437416.0,437292.0,437540.0,437424.0,437340.0,437268.0,437344.0,437136.0,437540.0,437444.0
23-06-19_20:43:50,lz4,104857600,1048576,1,False,28.73,1.94,85.921,-1.671,2261545112,1037.680,400060.4,1042.0,1036.4,1038.5,1037.5,1032.9,1034.4,1030.7,1031.3,1044.6,1048.4,399480.0,400280.0,400264.0,399368.0,400096.0,399808.0,400348.0,400664.0,399904.0,400392.0
23-06-19_20:45:54,lz4,209715200,2097152,1,True,33.55,2.07,109.613,-11.049,2258482292,1169.911,436963.2,1171.6,1169.0,1179.0,1183.1,1174.1,1144.7,1174.5,1177.5,1162.9,1162.8,437152.0,436844.0,436960.0,436936.0,436832.0,437208.0,437064.0,437072.0,436628.0,436936.0
23-06-19_20:47:59,lz4,104857600,2097152,1,False,31.86,2.00,97.760,-4.174,2260127690,1103.758,409909.2,1092.6,1098.5,1109.7,1115.4,1098.0,1102.5,1105.4,1100.3,1113.5,1101.7,409792.0,409880.0,410076.0,409404.0,409716.0,409988.0,410256.0,410188.0,409800.0,409992.0
23-06-19_20:50:04,lz4,314572800,2097152,1,False,26.31,2.10,101.436,-24.601,2257959340,1124.274,490286.0,1132.9,1102.1,1132.0,1114.6,1148.1,1122.8,1119.8,1127.7,1130.8,1111.9,490280.0,490316.0,489632.0,490120.0,490300.0,489832.0,490576.0,490548.0,490776.0,490480.0
23-06-19_20:52:08,lz4,209715200,2097152,2,False,25.15,2.07,93.015,-19.634,2258482292,1077.272,470742.4,1079.5,1080.7,1079.7,1050.7,1082.2,1087.7,1076.0,1075.0,1077.4,1083.7,470748.0,470652.0,470680.0,470900.0,471164.0,471060.0,470168.0,470868.0,470768.0,470416.0
23-06-19_20:54:14,lz4,209715200,2097152,2,False,23.29,2.07,87.455,-19.658,2258482292,1046.240,470836.0,1049.8,1044.3,1028.7,1042.3,1056.7,1051.0,1046.7,1057.6,1040.6,1044.9,470884.0,471000.0,470740.0,470960.0,470880.0,470540.0,470600.0,471128.0,471068.0,470560.0
23-06-19_20:56:17,lz4,209715200,1048576,1,False,26.73,2.02,91.987,-13.802,2259802157,1071.534,447795.6,1085.0,1068.1,1072.9,1067.6,1084.2,1072.3,1065.1,1057.0,1070.1,1073.1,448052.0,447544.0,447504.0,447740.0,447864.0,448116.0,447912.0,447720.0,447532.0,447972.0
23-06-19_20:58:22,lz4,209715200,2097152,2,False,23.33,2.07,87.562,-19.640,2258482292,1046.840,470768.0,1040.7,1040.4,1038.9,1049.3,1039.9,1042.2,1055.2,1054.8,1055.7,1051.4,470876.0,470980.0,470764.0,470672.0,470808.0,470552.0,470984.0,470392.0,470948.0,470704.0
23-06-19_21:00:26,lz4,314572800,2097152,1,False,25.33,2.10,98.533,-24.636,2257959340,1108.068,490423.6,1112.2,1085.0,1107.3,1113.1,1110.4,1111.9,1112.9,1110.1,1106.2,1111.6,490320.0,490508.0,490392.0,490488.0,490400.0,490300.0,490268.0,490100.0,490616.0,490844.0
23-06-19_21:02:28,lz4,209715200,1048576,1,False,26.24,2.02,90.531,-13.836,2259802157,1063.411,447926.8,1072.0,1079.3,1028.2,1066.1,1069.7,1076.1,1059.9,1060.6,1061.4,1060.8,447936.0,447908.0,447884.0,448144.0,448280.0,447776.0,447724.0,447564.0,447672.0,448380.0
23-06-19_21:04:32,lz4,209715200,2097152,2,False,23.20,2.07,87.198,-19.672,2258482292,1044.804,470890.8,1050.3,1047.5,1044.4,1044.9,1050.8,1055.7,1048.8,1025.6,1025.8,1054.2,471396.0,471516.0,470584.0,470088.0,470544.0,471132.0,470984.0,470692.0,471160.0,470812.0
23-06-19_21:06:37,lz4,314572800,2097152,1,False,25.17,2.10,98.079,-24.655,2257959340,1105.539,490501.6,1098.5,1110.3,1110.0,1105.8,1111.6,1103.5,1104.0,1107.8,1106.4,1097.4,490492.0,490760.0,490576.0,490360.0,490312.0,490592.0,490528.0,490776.0,490500.0,490120.0
23-06-19_21:08:43,lz4,209715200,2097152,2,False,24.12,2.07,89.959,-19.674,2258482292,1060.214,470898.8,1062.2,1058.9,1060.2,1055.2,1061.4,1059.6,1062.1,1063.2,1058.7,1060.6,470576.0,470888.0,470688.0,471616.0,471152.0,470900.0,470872.0,470668.0,470748.0,470880.0
23-06-19_21:10:49,lz4,209715200,2097152,2,False,23.65,2.07,88.539,-19.675,2258482292,1052.290,470905.6,1041.0,1063.2,1058.7,1056.6,1060.3,1061.5,1009.3,1061.3,1059.0,1052.0,471060.0,471048.0,470848.0,470972.0,471088.0,470864.0,470660.0,470760.0,471032.0,470724.0
23-06-19_21:12:53,lz4,314572800,2097152,1,False,25.24,2.10,98.233,-24.600,2257959340,1106.397,490285.2,1107.4,1104.1,1111.8,1103.3,1111.5,1108.3,1110.3,1110.5,1092.0,1104.8,489968.0,490568.0,490612.0,490308.0,490500.0,489644.0,490508.0,490420.0,489816.0,490508.0
23-06-19_21:14:58,lz4,314572800,2097152,1,False,25.87,2.10,100.133,-24.628,2257959340,1116.999,490392.8,1114.1,1115.4,1117.7,1112.7,1121.1,1119.7,1120.9,1118.1,1116.0,1114.2,490700.0,490108.0,490356.0,490376.0,490420.0,490844.0,490320.0,490080.0,490316.0,490408.0
23-06-19_21:17:02,lz4,209715200,4194304,1,False,32.08,2.10,107.337,-13.207,2257779779,1157.210,445454.0,1125.9,1177.3,1170.9,1162.1,1160.7,1138.5,1160.6,1154.1,1170.8,1151.1,453692.0,440208.0,439532.0,439844.0,439944.0,454140.0,440212.0,454008.0,439412.0,453548.0
23-06-19_21:19:07,lz4,209715200,2097152,2,False,23.85,2.07,89.128,-19.643,2258482292,1055.579,470776.8,1065.5,1070.1,1052.1,1055.9,1061.6,1050.6,1036.2,1044.1,1066.5,1053.2,470948.0,470940.0,470872.0,470748.0,471248.0,470624.0,471156.0,470396.0,469764.0,471072.0
23-06-19_21:21:10,lz4,104857600,2097152,1,False,32.88,2.00,100.854,-4.206,2260127690,1121.023,410037.2,1123.6,1114.1,1118.6,1124.6,1123.6,1120.2,1125.0,1124.4,1117.4,1118.7,409924.0,409636.0,410172.0,410060.0,410184.0,410268.0,410084.0,410080.0,409612.0,410352.0
23-06-19_21:23:14,lz4,209715200,2097152,2,False,25.05,2.07,92.760,-19.678,2258482292,1075.848,470916.0,1073.0,1075.1,1080.8,1075.9,1074.7,1074.9,1086.3,1063.9,1075.8,1078.1,470824.0,470920.0,470656.0,471148.0,471048.0,470644.0,470872.0,471052.0,470772.0,471224.0
23-06-19_21:25:19,lz4,209715200,2097152,2,False,27.24,2.07,99.364,-19.723,2258482292,1112.708,471095.2,1108.8,1124.6,1107.6,1116.2,1123.6,1106.7,1104.0,1113.3,1107.4,1114.7,471256.0,471152.0,470744.0,471200.0,471448.0,471032.0,471148.0,470476.0,471164.0,471332.0
23-06-19_21:27:25,lz4,209715200,4194304,1,False,29.35,2.10,100.990,-15.046,2257779779,1121.782,452688.4,1115.5,1126.0,1117.2,1135.1,1117.4,1113.9,1122.4,1125.5,1125.4,1119.2,454368.0,453988.0,454008.0,440232.0,454028.0,454012.0,453736.0,454044.0,454128.0,454340.0
23-06-19_21:29:29,lz4,209715200,2097152,2,False,24.82,2.07,92.079,-19.698,2258482292,1072.047,470995.6,1071.9,1080.7,1081.7,1076.2,1077.5,1072.4,1059.0,1074.8,1060.8,1065.6,471348.0,470900.0,470996.0,470964.0,471064.0,471012.0,471072.0,470912.0,470816.0,470872.0
23-06-19_21:31:33,lz4,209715200,2097152,2,False,24.94,2.07,92.419,-19.676,2258482292,1073.944,470906.8,1073.0,1072.2,1076.4,1071.9,1074.9,1073.7,1068.3,1076.3,1074.8,1078.0,471008.0,470760.0,470956.0,470980.0,470204.0,470884.0,470912.0,471152.0,471140.0,471072.0
23-06-19_21:33:37,lz4,209715200,1048576,1,False,24.57,2.02,85.518,-13.830,2259802157,1035.429,447904.0,1043.4,1044.0,1048.8,1042.6,1022.3,1021.7,1041.4,1021.4,1042.6,1026.1,447888.0,448084.0,448124.0,447688.0,447312.0,447812.0,447896.0,448160.0,447904.0,448172.0
23-06-19_21:35:41,lz4,104857600,2097152,1,True,33.73,2.00,103.322,-4.139,2260127690,1134.798,409773.6,1132.9,1131.2,1138.4,1131.1,1131.5,1133.3,1138.6,1134.6,1137.8,1138.7,409988.0,409256.0,409788.0,409720.0,410276.0,409864.0,409360.0,409700.0,409988.0,409796.0
23-06-19_21:37:46,lz4,52428800,2097152,1,False,29.17,1.84,84.158,1.511,2263906449,1027.837,387539.2,1029.2,1029.2,1025.9,1023.7,1023.8,1030.8,1028.9,1031.4,1029.6,1025.8,387560.0,387140.0,387680.0,387736.0,387532.0,387384.0,387856.0,387524.0,387268.0,387712.0
23-06-19_21:39:49,lz4,104857600,4194304,1,False,31.62,2.02,97.548,-4.699,2259784252,1102.571,411975.6,1106.4,1095.7,1104.7,1104.8,1100.3,1102.4,1102.7,1104.9,1102.9,1100.9,411884.0,411996.0,411672.0,412184.0,411724.0,411984.0,411880.0,412452.0,412260.0,411720.0
23-06-19_21:41:54,lz4,104857600,4194304,1,False,31.28,2.02,96.491,-4.667,2259784252,1096.672,411850.4,1092.8,1096.2,1104.5,1101.3,1093.4,1088.1,1091.2,1098.4,1101.9,1099.0,411528.0,412180.0,411768.0,411648.0,411560.0,411916.0,411608.0,412496.0,411816.0,411984.0
23-06-19_21:43:58,lz4,104857600,2097152,2,False,27.06,2.00,90.355,-11.180,2260127690,1062.428,437478.4,1062.3,1064.2,1063.8,1070.4,1061.6,1056.9,1060.2,1069.2,1058.0,1057.6,437444.0,437064.0,437256.0,437304.0,437384.0,437600.0,437372.0,437728.0,437636.0,437996.0
23-06-19_21:46:00,lz4,104857600,1048576,1,False,28.66,1.94,85.760,-1.712,2261545112,1036.782,400222.8,1035.9,1040.0,1036.7,1035.2,1037.9,1035.1,1034.6,1037.8,1037.1,1037.4,399804.0,399812.0,400348.0,400556.0,400680.0,400000.0,400388.0,399956.0,400676.0,400008.0
23-06-19_21:48:04,lz4,104857600,2097152,2,False,28.51,2.00,94.729,-11.189,2260127690,1086.839,437512.4,1089.5,1092.5,1081.8,1089.1,1074.4,1094.8,1072.8,1087.0,1090.3,1096.1,437728.0,437512.0,437528.0,437448.0,437604.0,437836.0,437984.0,437284.0,436968.0,437232.0
23-06-19_21:50:07,lz4,104857600,4194304,1,True,36.94,2.02,112.571,-3.757,2259784252,1186.418,408269.2,1187.0,1185.1,1181.4,1186.0,1194.0,1180.3,1196.7,1185.9,1185.5,1182.3,403080.0,403120.0,411800.0,411756.0,402344.0,411808.0,402692.0,411980.0,411916.0,412196.0
23-06-19_21:52:11,lz4,104857600,4194304,2,False,29.09,2.02,96.416,-11.162,2259784252,1096.253,437408.4,1087.0,1095.3,1087.0,1105.6,1099.3,1100.9,1093.1,1090.6,1099.9,1104.1,437160.0,437056.0,437264.0,437188.0,437436.0,437652.0,437624.0,437632.0,437536.0,437536.0
23-06-19_21:54:13,lz4,52428800,4194304,1,False,27.81,1.84,80.964,0.620,2263864935,1010.015,391045.6,1007.9,1010.1,1007.4,1007.5,1011.1,1012.5,1009.6,1016.4,1008.4,1009.2,387284.0,392148.0,391896.0,391752.0,391564.0,392132.0,392012.0,387788.0,392132.0,391748.0
23-06-19_21:56:15,lz4,104857600,2097152,1,False,30.42,2.00,93.425,-4.161,2260127690,1079.561,409858.4,1079.2,1089.2,1071.0,1089.4,1075.3,1081.8,1077.9,1080.4,1077.6,1073.8,409356.0,409604.0,410156.0,410112.0,409884.0,410072.0,409796.0,409604.0,409888.0,410112.0
23-06-19_21:58:21,lz4,104857600,4194304,2,False,28.80,2.02,95.568,-11.181,2259784252,1091.519,437480.4,1096.6,1088.7,1091.1,1080.1,1087.6,1102.5,1094.0,1089.7,1095.2,1089.8,437444.0,437712.0,437608.0,437504.0,437060.0,437448.0,437632.0,437720.0,437336.0,437340.0
23-06-19_22:00:23,lz4,52428800,4194304,1,False,27.67,1.84,80.522,0.648,2263864935,1007.543,390936.8,1002.8,1007.7,1006.8,1006.5,1013.1,1008.3,1009.1,1009.6,1000.7,1011.0,392028.0,392216.0,392028.0,392024.0,387328.0,391824.0,391900.0,391460.0,391840.0,386720.0
23-06-19_22:02:28,lz4,104857600,4194304,2,False,29.12,2.02,96.487,-11.132,2259784252,1096.652,437289.2,1114.7,1091.9,1091.5,1100.5,1092.3,1085.7,1098.1,1088.3,1091.6,1111.9,436500.0,437728.0,437644.0,437156.0,437468.0,437828.0,436828.0,437064.0,437524.0,437152.0
23-06-19_22:04:34,lz4,209715200,4194304,1,False,29.59,2.10,102.037,-15.363,2257779779,1127.628,453935.6,1124.6,1127.5,1127.9,1127.9,1128.5,1121.5,1124.5,1131.7,1129.4,1132.8,453676.0,454424.0,453632.0,454384.0,454112.0,453488.0,453464.0,454372.0,453784.0,454020.0
23-06-19_22:06:37,lz4,104857600,2097152,1,False,31.04,2.00,95.332,-4.209,2260127690,1090.206,410046.0,1085.3,1084.6,1092.1,1092.8,1086.2,1087.9,1097.7,1088.3,1090.5,1096.6,410152.0,409804.0,409980.0,409792.0,409992.0,410264.0,410060.0,410244.0,410188.0,409984.0
23-06-19_22:08:42,lz4,104857600,4194304,2,False,29.51,2.02,97.625,-11.097,2259784252,1103.004,437152.0,1112.0,1107.7,1104.5,1096.4,1102.5,1111.7,1102.1,1091.5,1094.1,1107.5,437156.0,437336.0,437336.0,436756.0,436820.0,436864.0,436316.0,437080.0,437252.0,438604.0
23-06-19_22:10:46,lz4,104857600,8388608,1,False,30.82,2.02,94.617,-4.175,2259763206,1086.213,409916.0,1089.4,1076.9,1083.6,1083.6,1083.8,1083.4,1098.7,1084.5,1084.0,1094.1,409412.0,409824.0,410072.0,409760.0,410064.0,409772.0,409996.0,410348.0,409844.0,410068.0
23-06-19_22:12:51,lz4,104857600,4194304,2,False,27.31,2.02,91.106,-11.180,2259784252,1066.620,437477.2,1066.3,1058.7,1066.8,1069.8,1064.4,1074.4,1060.2,1070.8,1064.3,1070.5,437668.0,437244.0,437528.0,437644.0,437456.0,437068.0,437344.0,437440.0,437840.0,437540.0
23-06-19_22:14:55,lz4,104857600,4194304,2,False,27.74,2.02,92.159,-10.943,2259784252,1072.496,436545.2,1074.4,1067.6,1076.7,1069.3,1072.7,1076.5,1072.7,1070.4,1073.1,1071.5,429384.0,437276.0,437040.0,437700.0,437444.0,437104.0,436904.0,437636.0,437432.0,437532.0
23-06-19_22:17:00,lz4,209715200,4194304,1,False,30.38,2.10,103.681,-14.659,2257779779,1136.803,451168.0,1129.5,1128.3,1120.0,1131.6,1149.7,1136.8,1134.6,1164.6,1139.5,1133.5,453656.0,454512.0,454124.0,453588.0,439580.0,453852.0,454084.0,440032.0,454028.0,454224.0
23-06-19_22:19:05,lz4,52428800,4194304,1,False,26.88,1.84,78.262,0.524,2263864935,994.931,391423.6,995.8,999.3,995.6,991.9,995.2,993.6,998.9,994.4,989.2,995.4,391784.0,392292.0,387124.0,392316.0,392128.0,391640.0,391556.0,391940.0,391712.0,391744.0
23-06-19_22:21:09,lz4,104857600,2097152,1,False,32.64,2.00,100.099,-4.184,2260127690,1116.812,409950.8,1123.6,1120.1,1118.3,1120.9,1110.0,1118.3,1121.2,1113.4,1107.8,1114.2,410232.0,409984.0,409988.0,409792.0,409624.0,409960.0,409596.0,410468.0,409888.0,409976.0
23-06-19_22:23:15,lz4,209715200,4194304,1,False,32.29,2.10,107.278,-12.513,2257779779,1156.876,442722.8,1166.3,1163.3,1172.0,1116.2,1147.0,1159.2,1158.1,1167.6,1161.4,1157.7,440184.0,439488.0,439844.0,454052.0,453648.0,439680.0,439916.0,440024.0,440184.0,440208.0
23-06-19_22:25:18,lz4,104857600,4194304,2,False,27.86,2.02,92.753,-11.179,2259784252,1075.810,437473.6,1083.1,1082.8,1078.7,1078.3,1077.6,1061.7,1065.6,1080.9,1072.8,1076.7,437264.0,437540.0,437532.0,437380.0,437364.0,437412.0,437720.0,437636.0,437448.0,437440.0
23-06-19_22:27:22,lz4,104857600,8388608,1,False,32.85,2.02,100.721,-4.180,2259763206,1120.283,409933.6,1114.9,1119.2,1116.2,1120.8,1127.3,1121.2,1113.0,1126.1,1120.7,1123.5,409988.0,409880.0,409984.0,410440.0,409744.0,409796.0,409556.0,409992.0,409948.0,410008.0
23-06-19_22:29:25,lz4,104857600,4194304,2,False,29.10,2.02,96.447,-11.170,2259784252,1096.427,437438.0,1108.9,1103.6,1097.4,1094.2,1098.0,1095.3,1080.2,1093.2,1108.3,1085.2,437700.0,437440.0,437064.0,437916.0,437256.0,437196.0,436912.0,437984.0,437916.0,436996.0
23-06-19_22:31:31,lz4,104857600,4194304,2,False,27.78,2.02,92.297,-10.966,2259784252,1073.264,436635.2,1073.4,1075.4,1084.0,1072.1,1067.0,1072.3,1074.5,1076.8,1070.2,1066.9,437900.0,437248.0,437232.0,429272.0,437528.0,437488.0,437520.0,437444.0,437452.0,437268.0
23-06-19_22:33:34,lz4,52428800,4194304,1,False,28.79,1.84,83.873,0.665,2263864935,1026.248,390867.6,1023.3,1022.9,1026.3,1026.1,1029.7,1026.0,1028.2,1026.7,1025.3,1028.0,392004.0,391844.0,391744.0,392440.0,391364.0,391728.0,391744.0,387120.0,387532.0,391156.0
23-06-19_22:35:37,lz4,104857600,4194304,2,False,28.84,2.02,95.710,-11.194,2259784252,1092.315,437534.0,1090.8,1086.6,1080.5,1088.8,1098.7,1103.4,1088.3,1092.4,1098.2,1095.4,437260.0,437448.0,438868.0,437740.0,437128.0,437404.0,437636.0,437364.0,436968.0,437524.0
23-06-19_22:37:41,lz4,104857600,8388608,1,False,31.49,2.02,96.393,-3.944,2259763206,1096.126,409006.0,1095.6,1102.1,1103.7,1088.9,1097.8,1100.3,1096.9,1092.8,1089.8,1093.4,409884.0,401052.0,409856.0,409592.0,410256.0,410276.0,410032.0,409688.0,409604.0,409820.0
23-06-19_22:39:46,lz4,104857600,4194304,2,False,28.93,2.02,95.918,-11.145,2259784252,1093.474,437340.4,1072.3,1092.0,1106.9,1090.3,1087.0,1090.3,1094.8,1111.4,1105.1,1084.6,437316.0,437724.0,436872.0,439180.0,437252.0,437196.0,437540.0,436756.0,436612.0,436956.0
23-06-19_22:41:50,lz4,104857600,4194304,2,False,28.53,2.02,94.397,-10.836,2259784252,1084.985,436123.6,1090.2,1087.8,1096.7,1080.7,1083.9,1079.8,1080.1,1078.2,1090.1,1082.4,437444.0,429840.0,429740.0,437176.0,437512.0,437900.0,437444.0,437520.0,437396.0,439264.0
23-06-19_22:43:54,lz4,209715200,4194304,1,False,27.37,2.10,95.007,-15.000,2257779779,1088.388,452508.4,1087.2,1092.4,1088.8,1077.9,1097.7,1083.2,1094.7,1086.5,1085.4,1089.9,453792.0,453656.0,454228.0,453916.0,454320.0,439564.0,453752.0,454096.0,453940.0,453820.0
23-06-19_22:45:58,lz4,104857600,4194304,2,False,29.03,2.02,96.257,-11.187,2259784252,1095.367,437504.0,1087.9,1098.2,1096.8,1096.9,1098.6,1096.9,1090.5,1098.5,1093.2,1096.3,437300.0,437716.0,437504.0,437448.0,437440.0,437448.0,437332.0,437408.0,437608.0,437836.0
23-06-19_22:48:03,lz4,209715200,4194304,1,False,34.21,2.10,113.042,-12.515,2257779779,1189.049,442729.6,1196.5,1186.8,1198.6,1194.7,1175.9,1192.6,1188.3,1175.4,1187.5,1194.3,439896.0,439596.0,440028.0,440212.0,454500.0,439640.0,439668.0,453876.0,439724.0,440156.0
23-06-19_22:50:08,lz4,104857600,8388608,1,False,33.30,2.02,102.039,-4.172,2259763206,1127.641,409902.0,1121.3,1124.5,1125.1,1123.8,1130.1,1126.4,1130.8,1132.3,1131.1,1130.9,409220.0,409868.0,409788.0,409704.0,409568.0,410148.0,409976.0,410132.0,410260.0,410356.0
23-06-19_22:52:10,lz4,52428800,4194304,1,False,28.78,1.84,83.874,0.640,2263864935,1026.256,390966.8,1026.3,1023.6,1024.6,1026.1,1024.8,1027.3,1027.7,1030.0,1024.7,1027.3,391640.0,391072.0,392024.0,392144.0,387348.0,392132.0,387524.0,391628.0,391940.0,392216.0
23-06-19_22:54:13,lz4,104857600,4194304,2,False,28.40,2.02,94.411,-11.233,2259784252,1085.066,437684.4,1074.2,1083.2,1076.5,1094.6,1071.6,1092.2,1078.3,1087.5,1089.1,1103.5,437640.0,437728.0,437520.0,437332.0,438772.0,437800.0,437824.0,437212.0,437540.0,437476.0
23-06-19_22:56:18,lz4,52428800,4194304,1,False,26.68,1.84,77.829,0.381,2263864935,992.513,391985.6,990.8,990.2,992.3,992.7,991.1,989.6,992.5,997.3,995.5,993.2,391940.0,392204.0,391600.0,392080.0,392224.0,391936.0,391904.0,392004.0,392132.0,391832.0
23-06-19_22:58:22,lz4,52428800,4194304,1,False,28.79,1.84,84.102,0.415,2263864935,1027.528,391852.8,1023.1,1026.5,1024.9,1033.4,1027.3,1037.7,1024.4,1026.5,1024.3,1027.1,391656.0,391980.0,391748.0,391596.0,391800.0,392196.0,391560.0,391944.0,391832.0,392216.0
23-06-19_23:00:27,lz4,104857600,4194304,2,False,28.56,2.02,94.815,-11.143,2259784252,1087.318,437331.2,1088.7,1085.2,1089.4,1078.3,1092.8,1088.0,1089.7,1085.9,1086.0,1089.1,437208.0,437216.0,437248.0,437532.0,437252.0,437248.0,437324.0,437608.0,437428.0,437248.0
23-06-19_23:02:30,lz4,104857600,2097152,1,False,33.33,2.00,102.158,-4.179,2260127690,1128.305,409931.2,1125.4,1127.5,1123.2,1137.5,1125.2,1129.2,1124.9,1128.1,1134.0,1128.1,409516.0,409972.0,409988.0,409796.0,410060.0,410268.0,409812.0,409540.0,410180.0,410180.0
23-06-19_23:04:34,lz4,104857600,8388608,1,False,32.55,2.02,99.754,-4.131,2259763206,1114.883,409741.6,1119.6,1113.1,1113.7,1121.9,1110.6,1121.3,1115.3,1109.3,1113.1,1111.0,409472.0,409408.0,409996.0,410032.0,410256.0,409384.0,409880.0,409504.0,409880.0,409604.0
23-06-19_23:06:37,lz4,104857600,4194304,2,False,27.88,2.02,92.799,-11.181,2259784252,1076.065,437482.4,1077.0,1070.2,1076.8,1073.5,1074.9,1070.4,1072.9,1084.9,1083.2,1076.7,437540.0,437992.0,437064.0,437884.0,437152.0,437444.0,437720.0,437444.0,437524.0,437060.0
23-06-19_23:08:40,lz4,52428800,4194304,1,False,26.63,1.84,77.497,0.543,2263864935,990.661,391351.2,992.9,992.6,989.6,987.3,991.1,989.3,990.6,996.0,994.7,982.6,391464.0,391564.0,391492.0,392032.0,392096.0,392292.0,392036.0,387136.0,391760.0,391640.0
23-06-19_23:10:43,lz4,104857600,4194304,2,False,29.04,2.02,95.739,-10.646,2259784252,1092.474,435376.4,1083.6,1092.1,1101.0,1104.3,1073.7,1090.8,1100.4,1083.3,1093.9,1101.7,437800.0,437728.0,430616.0,436956.0,430024.0,429684.0,437640.0,438860.0,436856.0,437600.0
23-06-19_23:12:47,lz4,104857600,4194304,2,False,28.45,2.02,94.300,-10.959,2259784252,1084.446,436608.8,1078.3,1074.3,1090.0,1090.2,1092.7,1069.9,1091.8,1100.9,1083.6,1072.7,437192.0,437412.0,437448.0,437400.0,437252.0,437796.0,437792.0,428364.0,437444.0,437988.0
23-06-19_23:14:51,lz4,104857600,4194304,2,False,27.83,2.02,92.669,-11.202,2259784252,1075.344,437562.4,1082.1,1062.4,1065.1,1084.7,1067.7,1068.2,1071.8,1079.6,1086.8,1085.1,437908.0,437904.0,437540.0,437536.0,437524.0,437240.0,437980.0,437440.0,437300.0,437252.0
23-06-19_23:16:55,lz4,104857600,4194304,2,False,28.94,2.02,95.986,-11.179,2259784252,1093.855,437474.0,1090.7,1088.4,1087.5,1109.6,1085.2,1111.4,1092.5,1096.5,1091.5,1085.4,437640.0,437832.0,437444.0,436864.0,437732.0,436872.0,437796.0,437372.0,437656.0,437532.0
23-06-19_23:19:00,lz4,209715200,4194304,1,False,29.20,2.10,100.914,-15.409,2257779779,1121.361,454118.8,1123.5,1122.0,1130.4,1117.2,1119.8,1115.5,1117.8,1119.0,1125.3,1123.2,454216.0,453844.0,454596.0,453840.0,454272.0,453848.0,453972.0,454284.0,454020.0,454296.0
23-06-19_23:21:06,lz4,104857600,8388608,1,False,32.58,2.02,99.915,-4.204,2259763206,1115.785,410029.2,1126.1,1115.6,1114.6,1111.0,1116.2,1117.4,1115.2,1111.5,1113.1,1117.0,410040.0,410028.0,409996.0,409996.0,409668.0,410344.0,410016.0,410068.0,410148.0,409988.0
23-06-19_23:23:11,lz4,209715200,4194304,1,False,28.89,2.10,99.572,-15.011,2257779779,1113.867,452550.4,1113.0,1112.2,1131.2,1110.6,1109.9,1097.8,1138.8,1104.0,1110.1,1111.1,440296.0,453908.0,453900.0,453312.0,454012.0,454300.0,454032.0,453836.0,453848.0,454060.0
23-06-19_23:25:15,lz4,104857600,8388608,1,False,31.64,2.02,97.065,-4.154,2259763206,1099.875,409833.2,1101.6,1096.1,1092.9,1101.3,1097.2,1095.2,1099.6,1107.6,1102.2,1105.1,410176.0,409704.0,409208.0,409944.0,409892.0,409528.0,410056.0,409612.0,409868.0,410344.0
