time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-20_06:39:04,zstd,524288000,8388608,3,False,38.51,39.52,106.750,-30.728,1394823743,1186.095,514775.6,1175.6,1173.9,1180.4,1188.6,1184.3,1189.0,1206.9,1205.1,1180.4,1176.8,514836.0,514664.0,514840.0,515016.0,514936.0,514684.0,514840.0,514484.0,514760.0,514696.0
23-06-20_06:41:01,zstd,419430400,8388608,2,True,40.22,39.52,103.207,-22.067,1394823743,1165.766,480668.4,1187.3,1162.5,1168.1,1163.3,1120.8,1167.6,1163.7,1171.0,1174.6,1178.9,480636.0,480808.0,480864.0,480104.0,480664.0,480444.0,480760.0,480700.0,480672.0,481032.0
23-06-20_06:43:04,zstd,419430400,4194304,2,False,37.88,32.94,104.780,-24.067,1546622500,1174.790,488542.8,1175.1,1182.3,1173.9,1188.0,1173.1,1159.2,1164.6,1175.7,1173.6,1182.4,488304.0,488764.0,488028.0,488608.0,488588.0,488592.0,488412.0,488496.0,488956.0,488680.0
23-06-20_06:45:01,zstd,314572800,8388608,2,False,40.14,39.52,102.950,-22.064,1394823743,1164.292,480656.0,1178.9,1153.1,1150.4,1167.0,1174.6,1157.9,1161.7,1170.1,1163.7,1165.6,480340.0,481028.0,480124.0,480656.0,481020.0,480928.0,480416.0,480472.0,480832.0,480744.0
23-06-20_06:46:58,zstd,419430400,16777216,2,False,22.16,-7.76,96.314,-22.082,2485259488,1126.223,480727.6,1111.1,1130.3,1127.3,1127.1,1131.6,1109.2,1099.9,1131.7,1147.7,1146.4,480244.0,480564.0,480952.0,480688.0,480540.0,480844.0,481320.0,481192.0,481124.0,479808.0
23-06-20_06:48:55,zstd,419430400,16777216,2,False,21.60,-7.76,94.669,-22.100,2485259488,1116.790,480797.2,1123.1,1119.9,1116.5,1075.8,1121.5,1120.8,1122.5,1131.7,1114.2,1122.0,480340.0,481140.0,480936.0,479984.0,481108.0,481140.0,481032.0,480688.0,480728.0,480876.0
23-06-20_06:50:53,zstd,419430400,16777216,2,False,25.08,-7.76,105.086,-22.074,2485259488,1176.551,480698.0,1190.9,1170.9,1181.9,1183.7,1174.8,1181.8,1154.5,1187.1,1162.6,1177.3,480840.0,480744.0,480848.0,481204.0,480292.0,480556.0,480676.0,480500.0,480608.0,480712.0
23-06-20_06:52:50,zstd,524288000,8388608,2,True,41.42,39.52,106.842,-22.107,1394823743,1186.623,480828.4,1186.3,1193.2,1190.0,1183.7,1173.9,1191.8,1178.1,1192.4,1184.6,1192.4,480612.0,480672.0,480244.0,480848.0,480452.0,481404.0,481104.0,480656.0,481048.0,481244.0
23-06-20_06:54:53,zstd,524288000,4194304,2,False,36.28,32.94,99.919,-24.029,1546622500,1146.905,488395.2,1125.2,1134.8,1160.6,1154.8,1143.0,1141.3,1156.3,1156.3,1149.1,1147.7,486544.0,488180.0,488616.0,489136.0,489020.0,488468.0,488720.0,488280.0,488576.0,488412.0
23-06-20_06:56:51,zstd,524288000,8388608,3,False,38.45,39.52,106.513,-30.695,1394823743,1184.733,514644.0,1186.7,1184.3,1181.0,1206.2,1177.4,1172.9,1189.1,1183.7,1183.6,1182.6,514236.0,514444.0,514668.0,514652.0,514924.0,514840.0,514904.0,515040.0,514388.0,514344.0
23-06-20_06:58:47,zstd,524288000,16777216,2,False,24.40,-7.76,103.042,-22.075,2485259488,1164.822,480700.4,1160.4,1168.0,1174.0,1166.8,1171.8,1169.7,1162.8,1171.3,1173.0,1130.4,480836.0,480688.0,480464.0,480460.0,480944.0,480752.0,481032.0,481112.0,480672.0,480044.0
23-06-20_07:00:44,zstd,524288000,8388608,1,True,41.99,39.52,104.619,-18.160,1394823743,1173.867,465282.8,1180.5,1175.1,1168.9,1169.6,1155.2,1177.6,1181.1,1195.1,1180.2,1155.1,465368.0,465296.0,465152.0,465276.0,465276.0,465252.0,465328.0,465572.0,464928.0,465380.0
23-06-20_07:02:45,zstd,524288000,4194304,1,False,38.10,32.94,96.129,-14.764,1546622500,1125.161,451913.2,1170.8,1096.9,1117.9,1141.8,1120.8,1137.3,1121.5,1100.6,1099.8,1144.2,451708.0,451372.0,452104.0,452532.0,451812.0,451760.0,451896.0,451968.0,452180.0,451800.0
23-06-20_07:04:43,zstd,524288000,16777216,1,False,23.12,-7.76,95.254,-18.138,2485259488,1120.142,465196.8,1137.2,1165.7,1114.6,1117.3,1108.7,1120.0,1102.7,1124.8,1101.8,1108.6,465300.0,464776.0,465640.0,465268.0,465416.0,465180.0,465204.0,465296.0,464940.0,464948.0
23-06-20_07:06:40,zstd,419430400,8388608,1,False,40.49,39.52,100.118,-18.171,1394823743,1148.048,465328.0,1154.1,1146.4,1135.8,1140.3,1153.4,1154.4,1151.4,1147.4,1149.0,1148.2,465920.0,465480.0,465380.0,465188.0,465196.0,465248.0,465468.0,465184.0,465184.0,465032.0
23-06-20_07:08:42,zstd,524288000,4194304,1,False,38.09,32.94,96.104,-14.778,1546622500,1125.021,451967.2,1124.7,1138.5,1097.1,1101.8,1138.2,1107.0,1136.9,1138.5,1135.6,1132.0,452156.0,451400.0,451536.0,451988.0,452164.0,452184.0,452036.0,452076.0,451888.0,452244.0
23-06-20_07:10:39,zstd,419430400,8388608,1,False,40.38,39.52,99.768,-18.149,1394823743,1146.040,465239.6,1156.5,1153.2,1143.3,1133.7,1134.2,1143.2,1145.4,1141.9,1151.0,1158.0,465476.0,465104.0,465268.0,465108.0,465104.0,465420.0,465292.0,465372.0,465292.0,464960.0
23-06-20_07:12:36,zstd,419430400,8388608,1,False,40.57,39.52,100.308,-18.123,1394823743,1149.139,465138.0,1140.4,1133.0,1139.2,1212.5,1151.4,1135.6,1149.9,1153.7,1145.5,1130.4,465412.0,465376.0,465180.0,464628.0,465288.0,464760.0,464820.0,465192.0,465268.0,465456.0
23-06-20_07:14:33,zstd,419430400,8388608,1,False,40.58,39.52,100.364,-18.131,1394823743,1149.458,465170.8,1138.8,1153.3,1146.4,1153.1,1112.0,1150.6,1142.2,1186.6,1158.5,1153.0,465092.0,465296.0,465128.0,464836.0,465280.0,465572.0,465392.0,465464.0,465276.0,464372.0
23-06-20_07:16:31,zstd,524288000,8388608,2,False,40.41,39.52,103.765,-22.043,1394823743,1168.968,480573.6,1176.3,1129.1,1167.7,1175.6,1168.6,1177.9,1134.3,1175.0,1179.2,1205.9,480080.0,480328.0,480316.0,481272.0,480532.0,480348.0,480328.0,480860.0,480644.0,481028.0
23-06-20_07:18:28,zstd,524288000,16777216,1,False,22.21,-7.76,92.539,-18.161,2485259488,1104.569,465286.8,1099.8,1098.8,1103.8,1104.0,1120.3,1102.5,1105.6,1122.4,1099.3,1089.2,465384.0,465688.0,465344.0,465264.0,464856.0,464808.0,465532.0,465184.0,464916.0,465892.0
23-06-20_07:20:26,zstd,524288000,8388608,2,False,40.70,39.52,104.675,-22.092,1394823743,1174.189,480768.8,1185.3,1168.7,1183.4,1156.5,1183.3,1165.8,1178.5,1175.0,1176.6,1168.8,480320.0,480728.0,480856.0,480852.0,480724.0,481216.0,480672.0,480660.0,481140.0,480520.0
23-06-20_07:22:23,zstd,524288000,8388608,2,False,40.13,39.52,102.956,-22.079,1394823743,1164.330,480716.0,1175.3,1169.2,1166.7,1163.4,1171.5,1125.3,1178.5,1142.6,1182.7,1168.1,480736.0,480432.0,480680.0,480660.0,481044.0,480732.0,480496.0,480784.0,480740.0,480856.0
23-06-20_07:24:20,zstd,419430400,8388608,1,True,41.77,39.52,103.978,-18.182,1394823743,1170.195,465371.2,1175.6,1177.8,1162.4,1197.3,1165.3,1156.4,1168.2,1163.8,1175.2,1159.9,465492.0,465308.0,465460.0,465756.0,465268.0,465408.0,465160.0,465360.0,465272.0,465228.0
