time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-16_04:11:54,zstd,20971520,1048576,2,False,17.63,20.77,20.343,11.790,864455682,1299.368,435348.0,1300.4,1302.5,1293.7,1294.6,1305.6,1289.6,1306.3,1294.6,1310.4,1296.1,435332.0,435532.0,435600.0,435032.0,435332.0,435140.0,435328.0,435612.0,435248.0,435324.0
23-06-16_04:13:27,zstd,31457280,1048576,1,False,13.72,20.73,12.731,7.693,864908320,1217.178,455568.0,1217.3,1218.2,1213.9,1217.1,1216.2,1213.4,1223.8,1211.2,1220.5,1220.1,447708.0,448212.0,448196.0,466548.0,467020.0,466156.0,448212.0,467512.0,448200.0,447916.0
23-06-16_04:14:59,zstd,31457280,1048576,1,False,14.15,20.73,14.344,7.374,864908320,1234.592,457142.4,1233.5,1225.0,1261.1,1239.1,1253.0,1214.4,1224.6,1220.4,1260.0,1214.6,448400.0,466364.0,447244.0,466628.0,448396.0,466420.0,448168.0,465288.0,448196.0,466320.0
23-06-16_04:16:31,zstd,31457280,1048576,1,False,13.63,20.73,12.465,7.706,864908320,1214.310,455506.8,1212.4,1218.6,1220.0,1202.1,1222.2,1190.6,1220.3,1226.1,1207.7,1223.1,466800.0,465744.0,448316.0,466168.0,448588.0,447932.0,448116.0,448312.0,467264.0,447828.0
23-06-16_04:18:03,zstd,20971520,1048576,2,False,17.94,20.77,21.253,11.814,864455682,1309.190,435231.2,1309.2,1306.7,1305.0,1301.2,1315.1,1310.8,1313.6,1310.7,1311.5,1308.1,435228.0,434952.0,435408.0,434944.0,435316.0,435320.0,435596.0,434940.0,435220.0,435388.0
23-06-16_04:19:31,zstd,20971520,524288,1,False,15.57,20.74,13.921,12.063,864817156,1230.027,434000.8,1231.5,1237.9,1237.9,1222.3,1238.4,1221.2,1238.8,1238.8,1213.6,1219.8,438116.0,438092.0,437632.0,437488.0,437564.0,425148.0,438044.0,437368.0,425600.0,424956.0
23-06-16_04:21:05,zstd,20971520,1048576,2,False,17.61,20.77,20.707,11.368,864455682,1303.302,437430.4,1300.2,1305.5,1301.0,1306.4,1307.1,1296.9,1301.0,1297.1,1306.0,1311.8,435768.0,435328.0,434824.0,434948.0,435144.0,435092.0,446088.0,446740.0,435144.0,435228.0
23-06-16_04:22:38,zstd,31457280,1048576,1,False,12.97,20.73,11.885,6.306,864908320,1208.041,462414.4,1206.1,1212.8,1209.9,1198.8,1221.1,1224.8,1215.2,1198.4,1206.9,1186.3,466764.0,465004.0,466156.0,464984.0,448464.0,448128.0,466428.0,465604.0,467404.0,465208.0
23-06-16_04:24:10,zstd,20971520,1048576,2,False,17.61,20.77,20.691,11.385,864455682,1303.124,437349.6,1294.1,1298.0,1305.5,1305.1,1312.4,1311.3,1306.4,1282.6,1311.3,1304.6,434936.0,434752.0,446464.0,435136.0,435424.0,434824.0,435032.0,446084.0,435424.0,435420.0
23-06-16_04:25:42,zstd,20971520,1048576,2,False,17.77,20.77,20.982,11.563,864455682,1306.266,436469.6,1309.5,1295.9,1308.7,1304.8,1311.4,1304.9,1310.6,1301.1,1314.2,1301.7,435584.0,435420.0,434944.0,435528.0,435228.0,435336.0,435516.0,446472.0,435528.0,435140.0
23-06-16_04:27:14,zstd,31457280,1048576,1,False,13.77,20.73,12.790,7.800,864908320,1217.813,455039.2,1210.0,1228.1,1225.0,1202.1,1227.0,1223.6,1210.8,1222.7,1209.8,1219.0,464716.0,447152.0,447936.0,464976.0,448304.0,448120.0,465936.0,448112.0,466924.0,448216.0
23-06-16_04:28:47,zstd,20971520,1048576,2,False,17.95,20.77,21.274,11.822,864455682,1309.416,435193.6,1315.6,1322.1,1292.3,1303.6,1316.3,1308.7,1301.6,1311.6,1311.8,1310.6,435148.0,435144.0,435048.0,434944.0,435412.0,435512.0,435140.0,435324.0,435220.0,435044.0
